vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
1_12_04_1725383995,55.9861,1920,1080,yuv420p,60.0,480,8,1279493
1_12_04_1725547802,37.9211,1920,1080,yuv420p,30.0,240,8,2603754
1_12_04_1725549602,28.3641,1920,1080,yuv420p,60.0,480,8,2741477
1_12_04_1725601795,30.8617,1920,1080,yuv420p,60.0,480,8,4731796
1_12_04_1725688196,54.2862,1280,720,yuv420p,60.0,480,8,3804522
1_12_04_1725976203,49.0404,1920,1080,yuv420p,60.0,480,8,10274701
1_12_04_1726132795,52.1778,1920,1080,yuv420p,60.0,480,8,7238010
1_12_04_1726267791,58.6743,1920,1080,yuv420p,30.0,240,8,2530114
1_12_04_1726332597,61.0392,1920,1080,yuv420p,30.0,240,8,1884699
1_12_04_1726739395,41.1139,1920,1080,yuv420p,30.0,240,8,3732767
1_12_04_1726800593,44.4582,1920,1080,yuv420p,30.0,240,8,4634640
1_12_04_1726901396,57.3714,1920,1080,yuv420p,60.0,480,8,5254158
1_12_04_1726903196,46.0487,1920,1080,yuv420p,60.0,480,8,3953883
1_12_04_1727070594,53.6713,1920,1080,yuv420p,60.0,480,8,7434665
1_12_04_1727084995,66.6582,1920,1080,yuv420p,60.0,480,8,2982577
1_12_04_1727230793,46.6902,1280,720,yuv420p,60.0,480,8,1506490
1_12_04_1727259596,49.3263,1920,1080,yuv420p,60.0,480,8,5491391
1_12_04_1727358603,65.5069,1920,1080,yuv420p,60.0,480,8,1280902
1_12_04_1727360402,72.3543,1920,1080,yuv420p,60.0,480,8,1647411
1_12_04_1727520596,75.2272,1920,1080,yuv420p,30.0,240,8,1621485
1_12_04_1727803195,58.7424,1920,1080,yuv420p,60.0,480,8,1227675
1_12_04_1727878801,66.5435,1920,1080,yuv420p,30.0,240,8,450087
1_12_04_1728004792,54.6978,1920,1080,yuv420p,60.0,480,8,5067866
1_12_04_1728037196,55.2722,1920,1080,yuv420p,60.0,480,8,1462139
1_12_04_1728359393,66.21,1920,1080,yuv420p,60.0,480,8,3692869
1_12_05_1724582997,40.4756,1920,1080,yuv420p,60.0,480,8,4668497
1_12_05_1724897994,58.486,1920,1080,yuv420p,60.0,480,8,3418454
1_12_05_1724899794,66.2631,1920,1080,yuv420p,60.0,480,8,1833740
1_12_05_1725087600,64.7971,1920,1080,yuv420p,30.0,240,8,1532509
1_12_05_1725158994,35.8062,1280,720,yuv420p,30.0,240,8,3047465
1_12_05_1725186600,41.4037,2560,1440,yuv420p,60.0,480,8,2184190
1_12_05_1725246000,39.4357,1920,1080,yuv420p,60.0,480,8,2044527
1_12_05_1725261596,55.0769,1920,1080,yuv420p,60.0,480,8,3743660
1_12_05_1726719594,69.1067,1920,1080,yuv420p,60.0,480,8,1825775
1_12_05_1727754594,59.4433,1920,1080,yuv420p,60.0,480,8,1261244
1_12_05_1728361800,58.138,1920,1080,yuv420p,60.0,480,8,12510663
1_12_05_1728382795,53.9706,1920,1080,yuv420p,60.0,480,8,321803
1_13_01_1719624600,37.2458,1280,720,yuv420p,14.985014985014985,120,8,3171777
1_13_01_1719737397,40.1201,1920,1080,yuv420p,25.0,200,8,2346638
1_13_01_1720115396,42.5336,1280,720,yuv420p,29.916666666666668,240,8,1115337
1_13_01_1720168200,49.8577,1280,720,yuvj420p,15.0,120,8,1763721
1_13_01_1720531800,66.8889,720,1556,yuvj420p,30.0,240,8,186738
1_13_01_1720643400,42.4476,1544,1080,yuvj420p,30.0,240,8,5934825
1_13_01_1720648800,39.0294,1280,720,yuv420p,30.0,240,8,2513431
1_13_01_1720791000,42.7972,1280,720,yuvj420p,29.97002997002997,240,8,2665872
1_13_01_1720846197,68.0315,1044,720,yuvj420p,30.0,240,8,1254793
1_13_01_1720861200,45.226,1030,720,yuvj420p,30.0,240,8,2887517
1_13_01_1720875005,48.6,1918,886,yuvj420p,30.0,240,8,5121315
1_13_01_1721061000,65.1628,1920,888,yuvj420p,30.0,240,8,1115792
1_13_01_1721129400,45.557,1030,720,yuvj420p,30.0,240,8,5476350
1_13_01_1721469600,45.8409,1280,720,yuv420p,30.0,240,8,1908967
1_13_01_1721475000,47.0557,960,720,yuvj420p,30.0,240,8,1477485
1_13_01_1721595600,56.7428,1920,1080,yuv420p,30.0,240,8,1356169
1_13_01_1721660400,55.223,1920,1080,yuv420p,29.916666666666668,240,8,1552577
1_13_01_1721961000,44.9846,720,1280,yuv420p,15.0,120,8,1306436
1_13_01_1722064798,48.4569,720,1280,yuv420p,15.083333333333334,121,8,3245031
1_13_01_1722241800,65.8882,720,1556,yuvj420p,29.97002997002997,240,8,683863
1_13_01_1722272400,54.5394,1544,1080,yuvj420p,30.0,240,8,2820173
1_13_01_1722475193,34.3965,1560,720,yuvj420p,29.97002997002997,240,8,1014746
1_13_01_1722652200,40.8161,1280,720,yuv420p,30.0,186,8,2084312
1_13_01_1722673800,46.5327,1920,1080,yuv420p,25.0,200,8,6619450
1_13_01_1723019400,60.706,1920,1080,yuv420p,29.97002997002997,240,8,1222087
1_13_01_1723129201,51.0043,1280,720,yuv420p,29.97002997002997,240,8,815167
1_13_01_1723453200,58.3566,1280,720,yuv420p,30.0,240,8,963059
1_13_01_1723478400,45.7193,720,1280,yuv420p,20.0,160,8,1496448
1_13_02_1723707000,39.075,1920,1080,yuvj420p,25.0,200,8,5195798
1_13_02_1723708800,30.5304,1280,720,yuv420p,20.0,160,8,4803318
1_13_02_1723732201,48.9815,1280,720,yuv420p,30.0,240,8,1640280
1_13_02_1723968000,53.58,1080,1920,yuv420p,25.0,200,8,4034170
1_13_02_1724102392,60.2844,1558,720,yuvj420p,29.97002997002997,240,8,2587206
1_13_02_1724202000,46.9507,1280,720,yuv420p,29.97002997002997,240,8,608246
1_13_02_1724297400,62.0117,960,720,yuvj420p,30.0,240,8,1923432
1_13_02_1724376600,65.0322,1440,1080,yuvj420p,30.0,240,8,1530555
1_13_02_1724401800,50.2074,1036,720,yuvj420p,30.0,240,8,2149528
1_13_02_1724423404,49.6893,1280,720,yuv420p,30.0,240,8,3047575
1_13_02_1724463000,72.0606,886,1918,yuvj420p,30.0,240,8,1943906
1_13_02_1724467794,41.3174,1280,720,yuv420p,19.873017023892114,159,8,3791104
1_13_02_1724597404,36.3179,1280,720,yuv420p,20.083333333333332,161,8,1904109
1_13_02_1724660396,50.4593,720,1280,yuv420p,20.0,160,8,3002076
1_13_02_1725134400,42.4323,1280,720,yuv420p,30.0,240,8,2126400
1_13_02_1725163200,37.7638,1036,720,yuvj420p,29.97002997002997,240,8,5367056
1_13_02_1725292800,72.8276,1080,1920,yuv420p,25.0,200,8,1702835
1_13_02_1725407392,45.1958,1280,720,yuv420p,20.0,160,8,1418122
1_13_02_1725681600,59.509,1920,888,yuvj420p,30.0,240,8,5384846
1_13_02_1725906600,17.4046,720,1280,yuv420p,20.0,160,8,2368684
1_13_02_1726034400,65.958,1920,1080,yuv420p,30.0,240,8,3199197
1_13_02_1726039195,56.0579,1280,720,yuv420p,30.0,240,8,3356611
1_13_02_1726074000,49.2484,1920,888,yuvj420p,30.0,240,8,8363135
1_13_02_1726162200,62.8043,1918,886,yuvj420p,30.0,240,8,3609150
1_13_02_1726219800,37.1565,1280,720,yuv420p,20.0,160,8,1027720
1_13_02_1726237800,52.8866,1080,1920,yuv420p,25.0,200,8,2793366
1_13_02_1726356600,57.2397,1280,720,yuv420p,30.0,240,8,2550348
1_13_02_1726389000,58.485,1920,1080,yuv420p,25.0,200,8,5777753
1_13_02_1726536600,56.5814,1280,720,yuvj420p,20.0,160,8,3974924
1_13_02_1726551000,69.5119,1080,1920,yuv420p,25.0,200,8,4246711
1_13_02_1726587000,52.537,1030,720,yuvj420p,30.0,240,8,1615564
1_13_02_1726624192,38.1385,1280,720,yuv420p,29.97002997002997,240,8,831220
1_13_02_1726652994,66.0109,1920,1080,yuv420p,30.0,240,8,3600107
1_13_02_1726659000,56.2075,1920,1080,yuv420p,24.916666666666668,200,8,4541857
1_13_02_1726914600,63.267,1544,1080,yuvj420p,30.0,240,8,2882251
1_13_02_1727026200,53.7764,1558,720,yuvj420p,30.0,240,8,4579344
1_13_03_1727057993,64.8038,1920,1080,yuv420p,30.0,240,8,823615
1_13_03_1727071200,58.606,1920,888,yuvj420p,29.97002997002997,240,8,5351473
1_13_03_1727084995,61.986,1080,1920,yuv420p,24.916666666666668,200,8,2552967
1_13_03_1727161200,56.5116,1920,1080,yuv420p,25.0,200,8,2240942
1_13_03_1727164800,47.7818,1080,1920,yuv420p,25.0,200,8,6056932
1_13_03_1727218191,61.6965,1920,1080,yuv420p,25.0,200,8,2041182
1_13_03_1727236194,32.5598,1280,720,yuv420p,30.0,240,8,617963
1_13_03_1727261396,52.0289,1044,720,yuvj420p,29.97002997002997,240,8,664221
1_13_03_1727326194,50.0356,1920,1080,yuv420p,25.0,200,8,6041317
1_13_03_1727544600,76.8157,888,1920,yuvj420p,30.0,240,8,2625705
1_13_03_1727651991,34.6547,1280,720,yuv420p,30.0,240,8,387281
1_13_03_1727669993,30.9082,1280,720,yuv420p,29.97002997002997,240,8,872352
1_13_03_1727686800,54.4554,1080,1920,yuv420p,25.0,200,8,4558120
1_13_03_1727861401,60.8088,1544,1080,yuvj420p,30.0,240,8,5703409
1_13_03_1727918392,41.297,1280,720,yuv420p,30.000166049515965,241,8,928399
1_13_03_1727941796,58.2953,1920,1080,yuv420p,25.0,200,8,6288195
1_13_03_1727974800,58.4194,1554,1080,yuvj420p,30.0,240,8,4346866
1_13_03_1727978400,59.166,1920,888,yuvj420p,30.0,240,8,4086922
1_13_03_1728178201,65.641,1920,1080,yuvj420p,25.0,200,8,4725381
1_13_03_1728199800,62.9331,1080,1920,yuv420p,24.999834163620804,200,8,4583307
1_13_03_1728208800,50.2326,960,720,yuvj420p,30.0,240,8,1212497
1_13_03_1728373795,28.6708,1920,1080,yuv420p,30.0,240,8,1228576
1_13_03_1728442800,63.7429,1920,1080,yuv420p,29.97002997002997,240,8,3163521
1_13_03_1728467395,51.1008,1044,720,yuvj420p,30.0,240,8,1491216
1_13_03_1728482400,73.0168,1544,1080,yuvj420p,30.0,240,8,4526521
1_13_04_1723726206,9.83123,1280,720,yuvj420p,20.0,160,8,505139
1_13_04_1723780195,31.7658,1280,720,yuvj420p,19.833333333333332,159,8,3062457
1_13_04_1723785597,44.3344,1280,720,yuvj420p,19.999834163895823,160,8,2691974
1_13_04_1723787396,36.5311,1280,720,yuv420p,20.0,160,8,2010231
1_13_04_1723818600,48.4862,1280,720,yuv420p,29.97002997002997,240,8,1139770
1_13_04_1723868396,53.5798,720,1280,yuv420p,20.0,160,8,1536492
1_13_04_1723878000,39.1361,1920,1080,yuv420p,25.0,200,8,4848834
1_13_04_1723879198,28.6273,1280,720,yuv420p,20.0,160,8,3402303
1_13_04_1723900806,46.3156,1920,1080,yuv420p,25.0,200,8,3383388
1_13_04_1723968000,53.369,1080,1920,yuv420p,25.0,200,8,3377797
1_13_04_1724048397,48.7231,1280,720,yuv420p,29.916666666666668,240,8,3076944
1_13_04_1724083200,59.335,1558,720,yuvj420p,30.0,240,8,1300813
1_13_04_1724096994,60.7607,1558,720,yuvj420p,30.0,240,8,2578607
1_13_04_1724205601,70.1586,1920,1080,yuv420p,29.97002997002997,240,8,1753999
1_13_04_1724374193,45.7551,1280,720,yuv420p,30.0,240,8,520243
1_13_04_1724467794,48.2822,1280,720,yuv420p,19.873017023892114,159,8,3805078
1_13_04_1724475600,58.6405,1918,886,yuvj420p,30.0,240,8,6178877
1_13_04_1724476796,50.07,960,720,yuvj420p,30.0,240,8,2217690
1_13_04_1724597404,37.8406,1280,720,yuv420p,20.083333333333332,161,8,2063498
1_13_04_1724647797,54.9092,960,720,yuvj420p,30.0,240,8,2983759
1_13_04_1724660396,45.2629,720,1280,yuv420p,20.0,160,8,2817640
1_13_04_1724757598,59.7304,1920,1080,yuv420p,30.0,240,8,1839703
1_13_04_1724887192,32.3485,1280,720,yuv420p,30.0,240,8,1193368
1_13_04_1724897994,61.9052,1920,1080,yuv420p,30.0,240,8,3599662
1_13_04_1725069600,63.5496,1920,1080,yuv420p,30.0,240,8,4331738
1_13_04_1725245393,37.7171,1280,720,yuv420p,29.916666666666668,240,8,1070851
1_13_04_1725407392,37.7784,1280,720,yuv420p,20.0,160,8,1770009
1_13_04_1725585593,55.3419,1544,1080,yuvj420p,30.0,240,8,6121719
1_13_04_1725767394,53.7626,1644,1080,yuvj420p,29.97002997002997,240,8,5083732
1_13_04_1726624192,39.2003,1280,720,yuv420p,29.97002997002997,240,8,592883
1_13_04_1726631393,62.1456,1544,1080,yuvj420p,30.0,240,8,907533
1_13_04_1726796994,53.2003,1280,720,yuv420p,30.0,240,8,2633960
1_13_04_1727172000,54.3116,1080,1920,yuv420p,25.0,200,8,3218025
1_13_04_1727308192,61.1882,1544,1080,yuvj420p,30.0,240,8,4242510
1_13_04_1727327994,61.1318,1920,1080,yuv420p,24.916666666666668,200,8,1513178
1_13_04_1727945396,58.0597,1920,1080,yuv420p,24.916666666666668,200,8,3348470
1_13_04_1727952596,53.6178,1280,720,yuvj420p,20.0,160,8,1509717
1_13_04_1727997591,47.7651,1920,1080,yuv420p,25.0,200,8,6238853
1_13_04_1728096594,69.0166,888,1920,yuvj420p,30.0,240,8,4855458
1_13_04_1728190194,57.5807,1566,1080,yuvj420p,30.0,240,8,3353966
1_13_05_1724217598,45.4549,1558,720,yuvj420p,30.0,240,8,2955362
1_13_05_1724298596,45.2255,1280,720,yuv420p,29.97002997002997,240,8,1305339
1_13_05_1724635192,44.2116,1030,720,yuvj420p,30.0,240,8,2040049
1_13_05_1724676603,54.6666,1920,1080,yuv420p,30.0,240,8,1956365
1_13_05_1726620592,39.7737,1280,720,yuv420p,30.0,240,8,519224
1_13_05_1726622392,37.3194,1280,720,yuv420p,29.916666666666668,240,8,614068
1_13_05_1727376593,60.4907,1544,1080,yuvj420p,29.97002997002997,240,8,863817
1_13_05_1727383791,42.1673,1554,1080,yuvj420p,29.97002997002997,240,8,1375450
1_13_05_1728207000,43.1665,1920,1080,yuv420p,30.0,240,8,1122866
1_13_05_1728269394,60.8508,1280,720,yuvj420p,20.0,160,8,758025
1_13_05_1728289195,52.2471,1280,720,yuv420p,30.0,240,8,2861495
1_13_05_1728360000,38.6378,1920,1080,yuv420p,29.916666666666668,240,8,2597599
1_13_05_1728417600,35.407,1920,1080,yuv420p,30.0,240,8,765877
1_13_05_1728555595,53.6565,1920,1080,yuv420p,25.083333333333332,201,8,4902055
1_14_01_1719483597,63.5897,1920,1080,yuv420p,48.0,384,8,3461504
1_14_01_1719561600,62.2052,1920,1080,yuv420p,60.0,480,8,1163593
1_14_01_1719696600,45.6353,1920,1080,yuv420p,60.0,480,8,3972931
1_14_01_1719736200,31.0686,1280,720,yuv420p,30.0,240,8,1432814
1_14_01_1719976794,63.5795,1920,1080,yuv420p,120.0,960,8,1375721
1_14_01_1720033200,57.9848,2560,1440,yuv420p,60.0,480,8,8772566
1_14_01_1720323000,55.3816,1920,1080,yuv420p,60.0,480,8,3145930
1_14_01_1720342800,46.6956,960,720,yuv420p,60.0,480,8,7439111
1_14_01_1720347598,56.4144,1920,1080,yuv420p,60.0,480,8,1464158
1_14_01_1720387800,52.6263,1280,720,yuv420p,60.0,480,8,2585078
1_14_01_1720497600,47.1961,1920,1080,yuv420p,60.0,480,8,853666
1_14_01_1720688400,51.002,1920,1080,yuv420p,60.0,480,8,895208
1_14_01_1720783800,50.3365,1920,1080,yuv420p,30.0,240,8,992448
1_14_01_1720875600,48.532,1920,1080,yuv420p,59.94005994005994,480,8,2560083
1_14_01_1721188800,45.5531,1920,1080,yuv420p,30.0,240,8,2137372
1_14_01_1721282400,57.6743,1920,1080,yuv420p,60.0,480,8,1022555
1_14_01_1721357395,50.8344,1920,1080,yuv420p,60.0,480,8,9409270
1_14_01_1721476800,42.0666,2560,1440,yuv420p,60.0,480,8,4322481
1_14_01_1721518200,42.8,1920,1080,yuv420p,60.0,480,8,1046901
1_14_01_1721532600,61.5846,1920,1080,yuv420p,60.0,480,8,3549226
1_14_01_1721548800,56.3654,1920,1080,yuv420p,60.0,480,8,9826767
1_14_01_1721551799,68.5307,1920,1080,yuv420p,59.94005994005994,480,8,3256216
1_14_01_1721647800,41.6631,1920,1080,yuv420p,30.0,240,8,6221172
1_14_01_1721718000,72.8976,1920,1080,yuv420p,60.0,480,8,3354799
1_14_01_1721795400,51.821,1920,1080,yuv420p,60.0,480,8,3985174
1_14_01_1722324600,50.5074,1920,1080,yuv420p,30.0,240,8,1933587
1_14_01_1723600800,46.1968,1920,1080,yuv420p,60.0,480,8,3265888
1_14_02_1723702797,70.8761,1920,1080,yuv420p,60.0,480,8,2005709
1_14_02_1723705200,45.4435,1280,720,yuv420p,30.0,240,8,565909
1_14_02_1723712400,47.5089,2560,1440,yuv420p,60.0,480,8,3661241
1_14_02_1723786200,70.8648,1920,1080,yuv420p,60.0,480,8,1889364
1_14_02_1723910400,65.1534,1920,1080,yuv420p,60.0,480,8,1937985
1_14_02_1724761800,60.7361,1920,1080,yuv420p,60.0,480,8,7069702
1_14_02_1724983200,46.0351,1280,720,yuv420p,30.0,240,8,746852
1_14_02_1725345000,62.0804,1920,1080,yuv420p,60.0,480,8,2944691
1_14_02_1725471000,61.3952,1920,1080,yuv420p,60.0,480,8,1220275
1_14_02_1725559200,53.0463,1920,1080,yuv420p,60.0,480,8,2150010
1_14_02_1725975001,43.7584,1920,1080,yuv420p,59.94005994005994,480,8,7243532
1_14_02_1726338600,38.4525,1920,1080,yuv420p,60.0,480,8,3295419
1_14_02_1726463995,45.4022,1920,1080,yuv420p,60.0,480,8,1418401
1_14_02_1726495200,66.8599,1920,1080,yuv420p,60.0,480,8,8727078
1_14_02_1726496403,59.8541,1920,1080,yuv420p,60.0,480,8,3137193
1_14_02_1726959600,42.5846,854,480,yuv420p,25.0,200,8,612696
1_14_02_1726984800,53.7791,1920,1080,yuv420p,60.0,480,8,1565394
1_14_02_1727015400,58.5259,1920,1440,yuvj420p,60.0,480,8,13421605
1_14_02_1727024400,27.2035,1080,1920,yuv420p,25.0,200,8,2838864
1_14_02_1727058600,25.1046,1920,1080,yuv420p,30.0,240,8,6577245
1_14_03_1727020800,66.0956,2560,1880,yuv420p,60.0,480,8,15817474
1_14_03_1727022600,53.4295,1920,1080,yuv420p,40.0,320,8,776171
1_14_03_1727058600,34.8044,1920,1080,yuv420p,30.0,240,8,5363717
1_14_03_1727201994,55.5668,1920,1080,yuv420p,60.0,480,8,7758740
1_14_03_1727300991,60.3174,1920,1080,yuv420p,60.0,480,8,4799302
1_14_03_1727323200,60.9454,1920,1080,yuv420p,59.94005994005994,480,8,3035949
1_14_03_1727346600,31.6,1920,1080,yuv420p,60.0,480,8,3916116
1_14_03_1727456400,71.3156,1920,1080,yuv420p,30.0,240,8,2290268
1_14_03_1727477391,62.9357,2512,1830,yuv420p,60.0,480,8,11543920
1_14_03_1727495394,43.1014,1920,1080,yuv420p,60.0,480,8,4493532
1_14_03_1727512200,74.7707,1920,1080,yuv420p,60.0,480,8,5058616
1_14_03_1727557200,45.5265,1920,1080,yuv420p,30.0,240,8,2456341
1_14_03_1727644791,59.0826,1920,1080,yuv420p,60.0,480,8,1258108
1_14_03_1727694000,75.6624,1920,1080,yuv420p,60.0,480,8,3986603
1_14_03_1727742600,34.4942,1920,1080,yuv420p,59.94005994005994,480,8,7595869
1_14_03_1727758194,49.866,1920,1080,yuv420p,30.0,240,8,4336299
1_14_03_1727779796,67.7883,1920,1080,yuv420p,60.0,480,8,2483173
1_14_03_1727787600,51.4702,1916,1076,yuv420p,59.94005994005994,480,8,7525661
1_14_03_1727841600,53.2977,1920,1080,yuv420p,60.0,480,8,3179142
1_14_03_1727859600,59.0489,2560,1440,yuv420p,60.0,480,8,15999871
1_14_03_1727899200,58.0387,1920,1080,yuv420p,60.0,480,8,7955212
1_14_03_1727955000,53.7792,1280,720,yuv420p,30.0,240,8,3326286
1_14_03_1728082800,62.3906,1920,1080,yuv420p,30.0,240,8,2163435
1_14_03_1728104400,50.3654,1920,1080,yuv420p,30.0,240,8,2168398
1_14_03_1728120600,68.7696,2560,1440,yuv420p,60.0,480,8,1032662
1_14_03_1728197396,50.0046,2560,1440,yuv420p,60.0,480,8,4852275
1_14_03_1728221400,57.7959,2560,1440,yuv420p,60.0,480,8,9210811
1_14_03_1728250200,60.8738,1920,1080,yuv420p,60.0,480,8,3117942
1_14_03_1728295200,62.3026,1920,1080,yuv420p,60.0,480,8,5787305
1_14_03_1728469800,47.9488,1280,720,yuv420p,30.0,240,8,1598841
1_14_03_1728481803,45.5421,1920,1080,yuv420p,60.0,480,8,2037214
1_14_04_1723717197,57.2639,1920,1080,yuv420p,60.0,480,8,5507934
1_14_04_1723734001,71.9927,1920,1080,yuv420p,60.0,480,8,2655583
1_14_04_1723793400,70.7498,1920,1080,yuv420p,60.0,480,8,2620990
1_14_04_1723803597,61.255,1920,1080,yuv420p,60.0,480,8,963603
1_14_04_1723893600,56.1459,1920,1080,yuv420p,60.0,480,8,2593408
1_14_04_1723895401,52.9316,1920,1080,yuv420p,59.94005994005994,480,8,8746802
1_14_04_1723970998,67.6694,1920,1080,yuv420p,30.0,240,8,2678410
1_14_04_1724151002,55.6024,2560,1440,yuv420p,60.0,480,8,15651782
1_14_04_1724239199,59.5633,1920,1080,yuv420p,30.0,240,8,2259618
1_14_04_1724258998,56.2581,1920,1080,yuv420p,60.0,480,8,7504190
1_14_04_1724511003,53.9112,1920,1080,yuv420p,60.0,480,8,6981192
1_14_04_1724577597,68.359,1920,1080,yuv420p,60.0,480,8,3946571
1_14_04_1724627992,45.8012,1280,720,yuv420p,30.0,240,8,6484309
1_14_04_1724633392,52.765,1280,720,yuv420p,30.0,240,8,1759932
1_14_04_1724640594,33.991,1920,1080,yuv420p,120.0,960,8,4917655
1_14_04_1724654996,54.6829,1440,1080,yuv420p,60.0,480,8,5886963
1_14_04_1724750396,65.0249,2560,1440,yuv420p,60.0,480,8,1577825
1_14_04_1724825996,56.1731,1280,720,yuv420p,30.0,240,8,1605620
1_14_04_1724952600,63.0094,2560,1880,yuv420p,60.0,480,8,28445089
1_14_04_1725022800,58.4568,1920,1080,yuv420p,60.0,480,8,4602393
1_14_04_1725070794,44.3051,1920,1080,yuv420p,60.0,480,8,3329337
1_14_04_1725083397,70.5248,1920,1080,yuv420p,48.0,384,8,981578
1_14_04_1725101397,44.5726,1920,1080,yuv420p,120.0,960,8,6105637
1_14_04_1725187797,59.936,2560,1440,yuv420p,60.0,480,8,15012024
1_14_04_1725305400,30.4075,1920,1080,yuv420p,60.0,480,8,1460278
1_14_04_1725367802,65.2816,1920,1080,yuv420p,60.0,480,8,3968378
1_14_04_1725419994,66.2341,1920,1080,yuvj420p,60.0,480,8,1555188
1_14_04_1725535198,58.7323,1920,1080,yuvj420p,60.0,480,8,12968362
1_14_04_1725788996,34.6872,1920,1080,yuv420p,60.0,480,8,11712819
1_14_04_1725807002,64.0834,1920,1080,yuv420p,60.0,480,8,3570628
1_14_04_1725979801,51.9285,1920,1080,yuv420p,60.0,480,8,11980205
1_14_04_1725990594,47.5567,1920,1080,yuv420p,60.0,480,8,13577551
1_14_04_1726022993,62.1382,1920,1440,yuv420p,60.0,480,8,10807474
1_14_04_1726463995,46.4775,1920,1080,yuv420p,60.0,480,8,2208593
1_14_04_1726561800,74.4891,1920,1080,yuv420p,60.0,480,8,2030225
1_14_04_1726575601,73.6672,1920,1080,yuv420p,60.0,480,8,4401996
1_14_04_1726723194,69.2543,1920,1080,yuvj420p,60.0,480,8,4041609
1_14_04_1726905600,62.1639,1920,1080,yuv420p,60.0,480,8,736421
1_14_04_1726924804,67.0868,2560,1440,yuv420p,60.0,480,8,7501801
1_14_04_1726932001,65.4904,1920,1080,yuv420p,60.0,480,8,1294626
1_14_04_1727245195,60.1987,2200,1080,yuv420p,60.0,480,8,7264896
1_14_04_1727403593,42.3006,1920,1080,yuv420p,30.0,240,8,1069358
1_14_04_1727547594,60.9369,1920,1080,yuv420p,60.0,480,8,6025949
1_14_04_1727568000,30.1345,1920,1080,yuv420p,30.0,240,8,1889435
1_14_04_1727759995,60.278,1920,1080,yuv420p,60.0,480,8,3748921
1_14_04_1727759995_1,46.8596,2560,1440,yuv420p,60.0,480,8,8202485
1_14_04_1727934595,65.0667,1536,864,yuv420p,60.0,480,8,2040989
1_14_04_1728374400,60.1479,2208,1242,yuv420p,60.0,480,8,9995508
1_14_04_1728382795,58.8939,1920,1080,yuv420p,60.0,480,8,5923258
1_14_04_1728520200,70.348,1920,1080,yuv420p,60.0,480,8,2604436
1_14_04_1728539394,51.0796,1920,1080,yuv420p,60.0,480,8,2034341
1_14_05_1723880997,57.3249,1920,1340,yuv420p,60.0,480,8,5125606
1_14_05_1723891798,65.5924,1920,1080,yuv420p,60.0,480,8,3569692
1_14_05_1724035794,66.4467,1920,1080,yuv420p,120.0,960,8,1490527
1_14_05_1724059800,61.2703,1152,720,yuv420p,30.0,240,8,135011
1_15_01_1719383400,31.3628,1280,720,yuv420p,30.0,240,8,2121564
1_15_01_1719489600,26.4552,1920,1080,yuv420p,60.0,480,8,11687938
1_15_01_1719673200,69.6076,2560,1440,yuv420p,60.0,480,8,7850241
1_15_01_1720357200,48.7634,1920,1080,yuv420p,30.0,240,8,732062
1_15_01_1720373400,46.9879,1920,1080,yuv420p,30.0,240,8,3095695
1_15_01_1720476000,46.5955,1920,1080,yuv420p,30.0,240,8,1537342
1_15_01_1720562400,35.2193,1280,720,yuv420p,30.0,240,8,1004449
1_15_01_1720848600,53.5024,2560,1440,yuvj420p,60.0,480,8,16942572
1_15_01_1720929600,34.8605,1280,720,yuv420p,30.0,240,8,560396
1_15_01_1721026800,49.3311,1920,1080,yuv420p,60.0,480,8,6725187
1_15_01_1721046600,64.4269,1920,1080,yuv420p,60.0,480,8,1095078
1_15_01_1721064600,60.3766,1920,1080,yuv420p,60.0,480,8,6554127
1_15_01_1721106000,66.0155,1920,1080,yuv420p,60.0,480,8,1528973
1_15_01_1721212200,60.1,1920,1080,yuv420p,60.0,480,8,2408567
1_15_01_1721332800,52.1073,1920,1080,yuv420p,120.0,960,8,2816184
1_15_01_1721642400,56.3527,1920,1080,yuv420p,60.0,480,8,4809704
1_15_01_1722081600,59.5123,1920,1080,yuv420p,30.0,240,8,320643
1_15_01_1722222000,18.6456,1280,720,yuv420p,30.0,240,8,3312912
1_15_01_1722487796,50.4168,1920,1080,yuv420p,30.0,240,8,2518690
1_15_01_1722571200,35.1547,1280,720,yuv420p,30.0,240,8,1632526
1_15_01_1722634200,42.0568,1920,1080,yuv420p,60.0,480,8,7997665
1_15_01_1722686400,22.0808,1280,720,yuv420p,60.0,480,8,3646258
1_15_01_1722724200,66.7947,1920,1080,yuv420p,60.0,480,8,5774380
1_15_01_1722726000,42.8972,1920,1080,yuv420p,30.0,240,8,1633755
1_15_01_1722763800,51.8547,1920,1080,yuv420p,60.0,480,8,6322959
1_15_01_1723189797,61.9767,1920,1080,yuv420p,60.0,480,8,4283586
1_15_01_1723209606,46.9774,1920,1080,yuv420p,30.0,240,8,3680556
1_15_01_1723293000,49.3661,1920,1080,yuv420p,60.0,480,8,9246833
1_15_01_1723379400,60.7404,1920,1080,yuv420p,30.0,240,8,3377302
1_15_01_1723566000,49.7603,1920,1080,yuv420p,60.0,480,8,8307665
1_15_01_1723568400,46.4934,1920,1080,yuv420p,30.0,240,8,2164628
1_15_01_1723575600,54.6014,1920,1080,yuv420p,30.0,240,8,1355428
1_15_01_1723601994,44.5667,1920,1080,yuv420p,60.0,480,8,1189554
1_15_01_1723638004,56.5064,1920,1080,yuv420p,60.0,480,8,10235055
